parent_id,parent_kode_dagri,kode_bps,nama_bps,kode_dagri,nama_dagri,kode_pos
7601,76.05,7601041,"ULUMANDA",76.05.05,"ULUMANDA",
7602,76.04,7602010,"TINAMBUNG",76.04.01,"TINAMBUNG","91354"
7602,76.04,7602011,"BALANIPA",76.04.12,"BALANIPA","91359"
7602,76.04,7602012,"LIMBORO",76.04.11,"LIMBORO","91358"
7602,76.04,7602020,"TUBBI TARAMANU",76.04.05,"TUTAR",
7602,76.04,7602021,"ALU",76.04.15,"ALLU","91356"
7602,76.04,7602030,"CAMPALAGIAN",76.04.02,"CAMPALAGIAN","91353"
7602,76.04,7602031,"LUYO",76.04.10,"LUYO","91357"
7602,76.04,7602040,"WONOMULYO",76.04.03,"WONOMULYO","91352"
7602,76.04,7602041,"MAPILLI",76.04.08,"MAPILLI","91345"
7602,76.04,7602042,"TAPANGO",76.04.07,"TAPANGO","91343"
7602,76.04,7602043,"MATAKALI",76.04.14,"MATAKALI","91342"
7602,76.04,7602044,"B U L O",76.04.16,"BULO","91346"
7602,76.04,7602050,"POLEWALI",76.04.04,"POLEWALI","91311;91313;91314;91315;91319"
7602,76.04,7602051,"BINUANG",76.04.06,"BINUANG","91351"
7602,76.04,7602052,"ANREAPI",76.04.13,"ANREAPI","91341"
7602,76.04,7602061,"MATANGNGA",76.04.09,"MATANGNGA","91344"
7603,76.03,7603010,"SUMARORONG",76.03.06,"SUMARORONG","91361"
7603,76.03,7603020,"MESSAWA",76.03.07,"MESSAWA","91378"
7603,76.03,7603030,"PANA",76.03.04,"PANA","91363"
7603,76.03,7603031,"NOSU",76.03.13,"NOSU","91369"
7603,76.03,7603040,"TABANG",76.03.10,"TABANG","91364"
7603,76.03,7603050,"MAMASA",76.03.03,"MAMASA","91362"
7603,76.03,7603060,"TANDUK KALUA",76.03.09,"TANDUK KALUA","91366"
7603,76.03,7603061,"BALLA",76.03.12,"BALLA","91367"
7603,76.03,7603070,"SESENAPADANG",76.03.08,"SESENAPADANG","91365"
7603,76.03,7603071,"TAWALIAN",76.03.14,"TAWALIAN","91368"
7603,76.03,7603080,"MAMBI",76.03.01,"MAMBI","91371"
7603,76.03,7603081,"BAMBANG",76.03.11,"BAMBANG","91375"
7603,76.03,7603082,"RANTEBULAHAN TIMUR",76.03.15,"RANTEBULAHAN TIMUR","91376"
7603,76.03,7603083,"MEHALAAN",76.03.17,"MEHALAAN","91377"
7603,76.03,7603090,"ARALLE",76.03.02,"ARALLE","91373"
7603,76.03,7603091,"BUNTU MALANGKA",76.03.16,"BUNTUMALANGKA","91374"
7603,76.03,7603100,"TABULAHAN",76.03.05,"TABULAHAN","91372"
7604,76.02,7604010,"TAPALANG",76.02.02,"TAPALANG","91552"
7604,76.02,7604011,"TAPALANG BARAT",76.02.13,"TAPALANG BARAT","91553"
7604,76.02,7604020,"MAMUJU",76.02.01,"MAMUJU","91511;91512;91514;91515;91519"
7604,76.02,7604022,"SIMBORO",76.02.12,"SIMBORO","91521;91522;91523;91524;91526;91527;91528"
7604,76.02,7604023,"KEPULAUAN BALA BALAKANG",76.02.16,"KEPULAUAN BALA BALAKANG","91554"
7604,76.02,7604030,"KALUKKU",76.02.03,"KALUKKU","91541"
7604,76.02,7604031,"PAPALANG",76.02.07,"PAPALANG","91542"
7604,76.02,7604032,"SAMPAGA",76.02.08,"SAMPAGA","91543"
7604,76.02,7604033,"TOMMO",76.02.11,"TOMMO","91544"
7604,76.02,7604040,"KALUMPANG",76.02.04,"KALUMPANG","91545"
7604,76.02,7604041,"BONEHAU",76.02.15,"BONEHAU","91546"
7605,76.01,7605010,"SARUDU",76.01.04,"SARUDU","91573"
7605,76.01,7605011,"DAPURANG",76.01.05,"DAPURANG","91582"
7605,76.01,7605012,"DURIPOKU",76.01.06,"DURIPOKU","91583"
7605,76.01,7605020,"BARAS",76.01.03,"BARAS","91572"
7605,76.01,7605021,"BULU TABA",76.01.07,"BULU TABA","91581"
7605,76.01,7605022,"LARIANG",76.01.12,"LARIANG","91579"
7605,76.01,7605030,"PASANGKAYU",76.01.02,"PASANGKAYU","91571"
7605,76.01,7605031,"TIKKE RAYA",76.01.08,"TIKKE RAYA","91578"
7605,76.01,7605032,"PEDONGGA",76.01.09,"PEDONGGA","91577"
7605,76.01,7605040,"BAMBALAMOTU",76.01.01,"BAMBALAMOTU","91574"
7605,76.01,7605041,"BAMBAIRA",76.01.10,"BAMBAIRA","91575"
7605,76.01,7605042,"SARJO",76.01.11,"SARJO","91576"
7606,76.06,7606010,"PANGALE",76.06.02,"PANGALE","91567"
7606,76.06,7606020,"BUDONG-BUDONG",76.06.03,"BUDONG-BUDONG","91563"
7606,76.06,7606030,"TOBADAK",76.06.01,"TOBADAK","91565"
7606,76.06,7606040,"TOPOYO",76.06.04,"TOPOYO","91564"
7606,76.06,7606050,"KAROSSA",76.06.05,"KAROSSA","91566"
8101,81.03,8101040,"TANIMBAR SELATAN",81.03.01,"TANIMBAR SELATAN","97465"
8101,81.03,8101041,"WER TAMRIAN",81.03.03,"WERTAMRIAN","97466"
8101,81.03,8101042,"WER MAKTIAN",81.03.04,"WERMAKTIAN","97471"
8101,81.03,8101043,"SELARU",81.03.02,"SELARU","97464"
8101,81.03,8101050,"TANIMBAR UTARA",81.03.05,"TANIMBAR UTARA","97463"
8101,81.03,8101051,"FORDATA",81.03.06,"FORDATA","97479"
8101,81.03,8101052,"WUAR LABOBAR",81.03.07,"WUAR LABOBAR","97472"
8101,81.03,8101053,"NIRUNMAS",81.03.09,"NIRUNMAS","97468"
8101,81.03,8101054,"KORMOMOLIN",81.03.08,"KORMOMOLIN","97467"
8101,81.03,8101055,"MOLU MARU",81.03.18,"MOLU MARU","97473"
8102,81.02,8102010,"KEI KECIL",81.02.01,"KEI KECIL","97651"
8102,81.02,8102012,"KEI KECIL BARAT",81.02.14,"KEI KECIL BARAT","97655"
8102,81.02,8102013,"KEI KECIL TIMUR",81.02.13,"KEI KECIL TIMUR","97656"
8102,81.02,8102014,"HOAT SORBAY",81.02.16,"HOAT SORBAY","97626"
8102,81.02,8102015,"MANYEUW",81.02.15,"MANYEUW",
8102,81.02,8102016,"KEI KECIL TIMUR SELATAN",81.02.19,"KEI KECIL TIMUR SELATAN",
8102,81.02,8102020,"KEI BESAR",81.02.03,"KEI BESAR","97641"
8102,81.02,8102021,"KEI BESAR UTARA TIMUR",81.02.05,"KEI BESAR UTARA TIMUR","97643"
8102,81.02,8102022,"KEI BESAR SELATAN",81.02.04,"KEI BESAR SELATAN","97642"
8102,81.02,8102023,"KEI BESAR UTARA BARAT",81.02.17,"KEI BESAR UTARA BARAT",
8102,81.02,8102024,"KEI BESAR SELATAN BARAT",81.02.18,"KEI BESAR SELATAN BARAT",
8103,81.01,8103010,"BANDA",81.01.09,"BANDA","97548"
8103,81.01,8103040,"TEHORU",81.01.11,"TEHORU","97553"
8103,81.01,8103041,"TELUTIH",81.01.23,"TELUTIH","97554"
8103,81.01,8103050,"AMAHAI",81.01.01,"AMAHAI","97552"
8103,81.01,8103051,"KOTA MASOHI",81.01.17,"KOTA MASOHI","97511;97512;97513;97514;97515"
8103,81.01,8103052,"TELUK ELPAPUTIH",81.01.21,"TELUK ELPAPUTIH","97551"
8103,81.01,8103060,"TEON NILA SERUA",81.01.02,"TEON NILA SERUA","97558"
8103,81.01,8103080,"SAPARUA",81.01.12,"SAPARUA","97546"
8103,81.01,8103081,"NUSALAUT",81.01.16,"NUSA LAUT","97547"
8103,81.01,8103082,"SAPARUA TIMUR",81.01.26,"SAPARUA TIMUR",
8103,81.01,8103090,"P. HARUKU",81.01.13,"PULAU HARUKU","97545"
8103,81.01,8103100,"SALAHUTU",81.01.14,"SALAHUTU","97544"
8103,81.01,8103110,"LEIHITU",81.01.15,"LEIHITU","97543"
8103,81.01,8103111,"LEIHITU BARAT",81.01.22,"LEIHITU BARAT","97542"
8103,81.01,8103140,"SERAM UTARA",81.01.06,"SERAM UTARA","97557"
8103,81.01,8103141,"SERAM UTARA BARAT",81.01.20,"SERAM UTARA BARAT","97559"
8103,81.01,8103142,"SERAM UTARA TIMUR KOBI",81.01.25,"SERAM UTARA TIMUR KOBI","97545;97555"
8103,81.01,8103143,"SERAM UTARA TIMUR SETI",81.01.24,"SERAM UTARA TIMUR SETI","97556"
8104,81.04,8104020,"NAMLEA",81.04.01,"NAMLEA","97371"
8104,81.04,8104021,"WAEAPO",81.04.03,"WAEAPO","97374"
8104,81.04,8104022,"WAPLAU",81.04.06,"WAPLAU","97372"
8104,81.04,8104023,"BATA BUAL",81.04.10,"BATABUAL","97375"
8104,81.04,8104024,"TELUK KAIELY",81.04.14,"TELUK KAIELY","97374"
8104,81.04,8104025,"WAELATA",81.04.12,"WAELATA","97374"
8104,81.04,8104026,"LOLONG GUBA",81.04.11,"LOLONG GUBA","97374"
8104,81.04,8104027,"LILIALY",81.04.15,"LILIALY","97371"
8104,81.04,8104030,"AIR BUAYA",81.04.02,"AIR BUAYA","97373"
8104,81.04,8104031,"FENA LEISELA",81.04.13,"FENA LEISELA","97373"
8105,81.07,8105010,"ARU SELATAN",81.07.02,"ARU SELATAN","97692"
8105,81.07,8105011,"ARU SELATAN TIMUR",81.07.09,"ARU SELATAN TIMUR","97693"
8105,81.07,8105012,"ARU SELATAN UTARA",81.07.10,"ARU SELATAN UTARA","97691"
8105,81.07,8105020,"ARU TENGAH",81.07.03,"ARU TENGAH","97687"
8105,81.07,8105021,"ARU TENGAH TIMUR",81.07.07,"ARU TENGAH TIMUR","97688"
8105,81.07,8105022,"ARU TENGAH SELATAN",81.07.08,"ARU TENGAH SELATAN","97689"
8105,81.07,8105030,"PULAU-PULAU ARU",81.07.01,"PULAU-PULAU ARU","97681"
8105,81.07,8105031,"ARU UTARA",81.07.04,"ARU UTARA","97682"
8105,81.07,8105032,"ARU UTARA TIMUR BATULEY",81.07.05,"ARU UTARA TIMUR BATULEY","97683"
8105,81.07,8105033,"SIR-SIR",81.07.06,"SIR-SIR","97684"
8106,81.06,8106010,"HUAMUAL BELAKANG",81.06.04,"HUAMUAL BELAKANG","97572"
8106,81.06,8106011,"KEPULAUAN MANIPA",81.06.09,"KEPULAUAN MANIPA","97579"
8106,81.06,8106020,"SERAM BARAT",81.06.02,"SERAM BARAT","97561"
8106,81.06,8106021,"HUAMUAL",81.06.08,"HUAMUAL","97571"
8106,81.06,8106030,"KAIRATU",81.06.01,"KAIRATU","97566"
8106,81.06,8106031,"KAIRATU BARAT",81.06.07,"KAIRATU BARAT","97564"
8106,81.06,8106032,"INAMOSOL",81.06.06,"INAMOSOL","97567"
8106,81.06,8106033,"AMALATU",81.06.05,"AMALATU","97565"
8106,81.06,8106034,"ELPAPUTIH",81.06.11,"ELPAPUTIH","97568;97545"
8106,81.06,8106040,"TANIWEL",81.06.03,"TANIWEL","97561;97562"
8106,81.06,8106041,"TANIWEL TIMUR",81.06.10,"TANIWEL TIMUR","97563"
8107,81.05,8107010,"PULAU GOROM",81.05.04,"PULAU GOROM",
8107,81.05,8107011,"KESUI WATUBELA",81.05.05,"WAKATE","97595"
8107,81.05,8107012,"TEOR",81.05.10,"TEOR","97596"
8107,81.05,8107013,"GOROM TIMUR",81.05.11,"GOROM TIMUR","97592"
8107,81.05,8107014,"PULAU PANJANG",81.05.09,"PULAU PANJANG","97591"
8107,81.05,8107020,"SERAM TIMUR",81.05.16,"UKAR SENGAN","97594"
8107,81.05,0,"SERAM TIMUR",81.05.02,"SERAM TIMUR","97594"
8107,81.05,8107021,"TUTUK TOLU",81.05.06,"TUTUK TOLU","97586"
8107,81.05,8107022,"KILMURY",81.05.08,"KILMURY",
8107,81.05,8107023,"SIRITAUN WIDA TIMUR",81.05.14,"SIRITAUN WIDA TIMUR",
8107,81.05,8107024,"KIAN DARAT",81.05.13,"KIAN DARAT",
8107,81.05,8107030,"WERINAMA",81.05.03,"WERINAMA","97584"
8107,81.05,8107031,"SIWALALAT",81.05.07,"SIWALALAT","97583;97584"
8107,81.05,8107040,"BULA",81.05.01,"BULA","97581;97586"
8107,81.05,8107041,"BULA BARAT",81.05.12,"BULA BARAT","97582"
8107,81.05,8107042,"TELUK WARU",81.05.15,"TELUK WARU","97545"
8108,81.08,8108010,"WETAR SELATAN",81.08.06,"WETAR SELATAN","97455"
8108,81.08,8108011,"WETAR BARAT",81.08.14,"WETAR BARAT","97453;97452"
8108,81.08,8108012,"WETAR UTARA",81.08.13,"WETAR UTARA",
8108,81.08,8108013,"WETAR TIMUR",81.08.15,"WETAR TIMUR",
8108,81.08,8108020,"KISAR SELATAN",81.08.07,"KISAR SELATAN","97454"
8108,81.08,8108021,"KISAR UTARA",81.08.17,"KISAR UTARA",
8108,81.08,8108022,"KEPULAUAN ROMA",81.08.16,"KEPULAUAN ROMA",
8108,81.08,8108030,"LETTI",81.08.08,"PULAU LETI","97453"
8108,81.08,8108041,"MOA",81.08.01,"MOA","97453"
8108,81.08,8108042,"LAKOR",81.08.12,"PULAU LAKOR",
8108,81.08,8108050,"DAMER",81.08.02,"DAMER","97441"
8108,81.08,8108060,"KEPULAUAN LUANG SERMATA",81.08.03,"KEPULAUAN LUANG SERMATA","97452"
8108,81.08,8108070,"BABAR BARAT",81.08.04,"BABAR BARAT","97452;97451"
8108,81.08,8108071,"PULAU WETANG",81.08.11,"PULAU WETANG",
8108,81.08,8108080,"BABAR TIMUR",81.08.05,"PULAU-PULAU BABAR TIMUR","97451"
8108,81.08,8108081,"PULAU MASELA",81.08.09,"PULAU MASELA","97451"
8108,81.08,8108082,"DAWELOOR DAWERA",81.08.10,"DAWELOR DAWERA",
8109,81.09,8109010,"KEPALA MADAN",81.09.04,"KEPALA MADAN","97354;97353"
8109,81.09,8109020,"LEKSULA",81.09.05,"LEKSULA","97353;97351"
8109,81.09,8109021,"FENA FAFAN",81.09.06,"FENA FAFAN","97351"
8109,81.09,8109030,"NAMROLE",81.09.01,"NAMROLE","97351"
8109,81.09,8109040,"WAESAMA",81.09.02,"WAESAMA","97352"
8109,81.09,8109050,"AMBALAU",81.09.03,"AMBALAU","97361"
8171,81.71,8171010,"NUSANIWE",81.71.01,"NUSANIWE","97111;97112;97113;97114;97115;97116;97117;97118;97119"
8171,81.71,8171020,"SIRIMAU",81.71.02,"SIRIMAU","97121;97122;97123;97124;97125;97126;97127;97128;97129"
8171,81.71,8171021,"LEITIMUR SELATAN",81.71.05,"LEITIMUR SELATAN","97131;97132;97133;97134;97135;97136;97137;97138"
8171,81.71,8171030,"TELUK AMBON BAGUALA",81.71.03,"BAGUALA","97211;97212;97213;97214;97215;97216;97217"
8171,81.71,8171031,"TELUK AMBON",81.71.04,"TELUK AMBON","97221;97222;97223;97224;97225;97226;97227"
8172,81.72,8172010,"PP. KUR",81.72.04,"PULAU-PULAU KUR","97625;97626;97627"
8172,81.72,8172011,"KUR SELATAN",81.72.05,"KUR SELATAN",
8172,81.72,8172020,"TAYANDO TAM",81.72.03,"TAYANDO TAM","97621;97622;97623;97624"
8172,81.72,8172030,"PULAU DULLAH UTARA",81.72.01,"PULAU DULLAH UTARA","97615;97616;97617;97618"
8172,81.72,8172040,"PULAU DULLAH SELATAN",81.72.02,"PULAU DULLAH SELATAN","97611;97612;97613;97614"
8201,82.01,8201090,"JAILOLO",82.01.01,"JAILOLO","97754;97752"
8201,82.01,8201091,"JAILOLO SELATAN",82.01.05,"JAILOLO SELATAN","97757"
8201,82.01,8201100,"SAHU",82.01.04,"SAHU","97753"
8201,82.01,8201101,"SAHU TIMUR",82.01.09,"SAHU TIMUR","97758;97756"
8201,82.01,8201130,"IBU",82.01.03,"IBU","97754;97752"
8201,82.01,8201131,"IBU SELATAN",82.01.08,"IBU SELATAN","97758"
8201,82.01,8201132,"TABARU",82.01.07,"IBU UTARA",
8201,82.01,8201140,"LOLODA",82.01.02,"LOLODA","97759;97755"
8201,82.01,8201141,"LOLODA TENGAH",82.01.10,"LOLODA TENGAH",
8202,82.02,8202030,"WEDA",82.02.01,"WEDA","97853"
8202,82.02,8202031,"WEDA SELATAN",82.02.05,"WEDA SELATAN","97856"
8202,82.02,8202032,"WEDA UTARA",82.02.04,"WEDA UTARA","97858"
8202,82.02,8202033,"WEDA TENGAH",82.02.07,"WEDA TENGAH","97857"
8202,82.02,8202034,"WEDA TIMUR",82.02.09,"WEDA TIMUR",
8202,82.02,8202041,"PULAU GEBE",82.02.03,"PULAU GEBE","97855"
8202,82.02,8202042,"PATANI",82.02.02,"PATANI","97854"
8202,82.02,8202043,"PATANI UTARA",82.02.06,"PATANI UTARA","97859"
8202,82.02,8202044,"PATANI BARAT",82.02.08,"PATANI BARAT","97854"
8202,82.02,8202045,"PATANI TIMUR",82.02.10,"PATANI TIMUR",
8203,82.05,8203010,"SULA BESI BARAT",82.05.03,"SULABESI BARAT","97997"
8203,82.05,8203011,"SULABESI SELATAN",82.05.09,"SULABESI SELATAN","97999"
8203,82.05,8203020,"SANANA",82.05.02,"SANANA","97995"
8203,82.05,8203021,"SULA BESI TENGAH",82.05.07,"SULABESI TENGAH","97998"
8203,82.05,8203022,"SULABESI TIMUR",82.05.08,"SULABESI TIMUR","97996"
8203,82.05,8203023,"SANANA UTARA",82.05.18,"SANANA UTARA","97994"
8203,82.05,8203030,"MANGOLI TIMUR",82.05.01,"MANGOLI TIMUR","97984"
8203,82.05,8203031,"MANGOLI TENGAH",82.05.11,"MANGOLI TENGAH","97985"
8203,82.05,8203032,"MANGOLI UTARA TIMUR",82.05.10,"MANGOLI UTARA TIMUR","97986"
8203,82.05,8203040,"MANGOLI BARAT",82.05.06,"MANGOLI BARAT","97981"
8203,82.05,8203041,"MANGOLI UTARA",82.05.13,"MANGOLI UTARA","97983"
8203,82.05,8203042,"MANGOLI SELATAN",82.05.12,"MANGOLI SELATAN","97982"
8204,82.04,8204010,"OBI SELATAN",82.04.05,"OBI SELATAN","97962"
8204,82.04,8204020,"OBI",82.04.06,"OBI","97961"
8204,82.04,8204021,"OBI BARAT",82.04.28,"OBI BARAT","97968"
8204,82.04,8204022,"OBI TIMUR",82.04.29,"OBI TIMUR","97963"
8204,82.04,8204023,"OBI UTARA",82.04.30,"OBI UTARA","97969"
8204,82.04,8204030,"BACAN",82.04.08,"BACAN","97911"
8204,82.04,8204031,"MANDIOLI SELATAN",82.04.19,"MANDIOLI SELATAN","97921"
8204,82.04,8204032,"MANDIOLI UTARA",82.04.20,"MANDIOLI UTARA","97922"
8204,82.04,8204033,"BACAN SELATAN",82.04.17,"BACAN SELATAN","97912"
8204,82.04,8204034,"BATANG LOMANG",82.04.18,"KEPULAUAN BOTANGLOMANG","97923"
8204,82.04,8204040,"BACAN TIMUR",82.04.07,"BACAN TIMUR","97914"
8204,82.04,8204041,"BACAN TIMUR SELATAN",82.04.21,"BACAN TIMUR SELATAN","97915"
8204,82.04,8204042,"BACAN TIMUR TENGAH",82.04.22,"BACAN TIMUR TENGAH","97913"
8204,82.04,8204050,"BACAN BARAT",82.04.09,"BACAN BARAT","97916"
8204,82.04,8204051,"KASIRUTA BARAT",82.04.15,"KASIRUTA BARAT","97924"
8204,82.04,8204052,"KASIRUTA TIMUR",82.04.16,"KASIRUTA TIMUR","97925"
8204,82.04,8204053,"BACAN BARAT UTARA",82.04.14,"BACAN BARAT UTARA","97917"
8204,82.04,8204060,"KAYOA",82.04.02,"KAYOA","97931"
8204,82.04,8204061,"KAYOA BARAT",82.04.11,"KAYOA BARAT","97933"
8204,82.04,8204062,"KAYOA SELATAN",82.04.12,"KAYOA SELATAN","97934"
8204,82.04,8204063,"KAYOA UTARA",82.04.13,"KAYOA UTARA","97932"
8204,82.04,8204070,"PULAU MAKIAN",82.04.01,"PULAU MAKIAN","97941"
8204,82.04,8204071,"MAKIAN BARAT",82.04.10,"MAKIAN BARAT","97942"
8204,82.04,8204080,"GANE BARAT",82.04.04,"GANE BARAT","97955"
8204,82.04,8204081,"GANE BARAT SELATAN",82.04.23,"GANE BARAT SELATAN","97957"
8204,82.04,8204082,"GANE BARAT UTARA",82.04.24,"GANE BARAT UTARA","97956"
8204,82.04,8204083,"KEPULAUAN JORONGA",82.04.25,"KEPULAUAN JORONGA","97954"
8204,82.04,8204090,"GANE TIMUR",82.04.03,"GANE TIMUR","97955;97951"
8204,82.04,8204091,"GANE TIMUR TENGAH",82.04.27,"GANE TIMUR TENGAH","97952"
8204,82.04,8204092,"GANE TIMUR SELATAN",82.04.26,"GANE TIMUR SELATAN","97953"
8205,82.03,8205010,"MALIFUT",82.03.08,"MALIFUT","97765"
8205,82.03,8205011,"KAO TELUK",82.03.22,"KAO TELUK","97766;97762"
8205,82.03,8205020,"KAO",82.03.07,"KAO","97764"
8205,82.03,8205021,"KAO BARAT",82.03.21,"KAO BARAT","97767"
8205,82.03,8205022,"KAO UTARA",82.03.20,"KAO UTARA","97763"
8205,82.03,8205030,"TOBELO SELATAN",82.03.06,"TOBELO SELATAN","97768"
8205,82.03,8205031,"TOBELO BARAT",82.03.13,"TOBELO BARAT","97744"
8205,82.03,8205032,"TOBELO TIMUR",82.03.12,"TOBELO TIMUR","97769"
8205,82.03,8205040,"TOBELO",82.03.05,"TOBELO","97766;97762"
8205,82.03,8205041,"TOBELO TENGAH",82.03.11,"TOBELO TENGAH","97743"
8205,82.03,8205042,"TOBELO UTARA",82.03.10,"TOBELO UTARA","97742"
8205,82.03,8205050,"GALELA",82.03.04,"GALELA","97741"
8205,82.03,8205051,"GALELA SELATAN",82.03.16,"GALELA SELATAN","97745"
8205,82.03,8205052,"GALELA BARAT",82.03.14,"GALELA BARAT","97746"
8205,82.03,8205053,"GALELA UTARA",82.03.15,"GALELA UTARA","97747"
8205,82.03,8205060,"LOLODA UTARA",82.03.09,"LOLODA UTARA","97748"
8205,82.03,8205061,"LOLODA KEPULAUAN",82.03.19,"LOLODA KEPULAUAN","97749"
8206,82.06,8206010,"MABA SELATAN",82.06.03,"MABA SELATAN","97869"
8206,82.06,8206011,"KOTA MABA",82.06.10,"KOTA MABA","97862"
8206,82.06,8206020,"WASILE SELATAN",82.06.04,"WASILE SELATAN","97864"
8206,82.06,8206030,"WASILE",82.06.01,"WASILE","97863"
8206,82.06,8206031,"WASILE TIMUR",82.06.07,"WASILE TIMUR","97865"
8206,82.06,8206032,"WASILE TENGAH",82.06.05,"WASILE TENGAH","97866"
8206,82.06,8206033,"WASILE UTARA",82.06.06,"WASILE UTARA","97867"
8206,82.06,8206040,"MABA",82.06.02,"MABA","97861"
8206,82.06,8206041,"MABA TENGAH",82.06.08,"MABA TENGAH","97868"
8206,82.06,8206042,"MABA UTARA",82.06.09,"MABA UTARA","97868"
8207,82.07,8207010,"MOROTAI SELATAN",82.07.01,"MOROTAI SELATAN","97771"
8207,82.07,8207020,"MOROTAI TIMUR",82.07.05,"MOROTAI TIMUR","97775"
8207,82.07,8207030,"MOROTAI SELATAN BARAT",82.07.02,"MOROTAI SELATAN BARAT","97773"
8207,82.07,8207031,"PULAU RAO",82.07.06,"PULAU RAO",
8207,82.07,8207040,"MOROTAI JAYA",82.07.03,"MOROTAI JAYA","97774"
8207,82.07,8207050,"MOROTAI UTARA",82.07.04,"MOROTAI UTARA","97772"
8208,82.08,8208010,"TALIABU BARAT",82.08.01,"TALIABU BARAT",
8208,82.08,8208020,"TALIABU SELATAN",82.08.07,"TALIABU SELATAN",
8208,82.08,8208030,"TABONA",82.08.08,"TABONA",
8208,82.08,8208040,"TALIABU TIMUR SELATAN",82.08.06,"TALIABU TIMUR SELATAN",
8208,82.08,8208050,"TALIABU TIMUR",82.08.05,"TALIABU TIMUR",
8208,82.08,8208060,"TALIABU UTARA",82.08.04,"TALIABU UTARA",
8208,82.08,8208070,"LEDE",82.08.03,"LEDE",
8208,82.08,8208080,"TALIABU BARAT LAUT",82.08.02,"TALIABU BARAT LAUT",
8271,82.71,8271010,"PULAU TERNATE",82.71.01,"PULAU TERNATE","97731"
8271,82.71,8271011,"MOTI",82.71.04,"MOTI","97738"
8271,82.71,8271012,"PULAU BATANG DUA",82.71.05,"PULAU BATANG DUA","97739"
8271,82.71,8271013,"PULAU HIRI",82.71.07,"PULAU HIRI","97737"
8271,82.71,8271014,"TERNATE BARAT",82.71.08,"TERNATE BARAT",
8271,82.71,8271020,"TERNATE SELATAN",82.71.02,"KOTA TERNATE SELATAN","97715;97716;97717;97718;97719"
8271,82.71,8271021,"TERNATE TENGAH",82.71.06,"KOTA TERNATE TENGAH","97711;97712;97713;97714"
8271,82.71,8271030,"TERNATE UTARA",82.71.03,"KOTA TERNATE UTARA","97723;97725;97726;97727;97728;97729"
8272,82.72,8272010,"TIDORE SELATAN",82.72.04,"TIDORE SELATAN","97816;97817;97818;97819"
8272,82.72,8272020,"TIDORE UTARA",82.72.05,"TIDORE UTARA","97821;97822;97823;97824;97825"
8272,82.72,8272030,"TIDORE",82.72.01,"TIDORE","97811;97812;97813;97814;97815"
8272,82.72,8272031,"TIDORE TIMUR",82.72.08,"TIDORE TIMUR","97827;97828;97829"
8272,82.72,8272040,"OBA",82.72.03,"OBA","97841;97842;97843;97844;97845"
8272,82.72,8272041,"OBA SELATAN",82.72.07,"OBA SELATAN","97847;97848;97849"
8272,82.72,8272050,"OBA UTARA",82.72.02,"OBA UTARA","97831;97832;97833;97834;97835"
8272,82.72,8272051,"OBA TENGAH",82.72.06,"OBA TENGAH","97837;97838;97839"
9101,92.03,9101050,"FAKFAK TIMUR",92.03.03,"FAK-FAK TIMUR","98642"
9101,92.03,9101051,"KARAS",92.03.06,"KARAS","98643"
9101,92.03,9101052,"FAKFAK TIMUR TENGAH",92.03.12,"FAKFAK TIMUR TENGAH",
9101,92.03,9101060,"FAKFAK",92.03.01,"FAK-FAK","98651"
9101,92.03,9101061,"FAKFAK TENGAH",92.03.05,"FAK-FAK TENGAH","98641"
9101,92.03,9101062,"PARIWARI",92.03.10,"PARIWARI",
9101,92.03,9101070,"FAKFAK BARAT",92.03.02,"FAK-FAK BARAT","98659"
9101,92.03,9101071,"WARTUTIN",92.03.11,"WARTUTIN",
9101,92.03,9101080,"KOKAS",92.03.04,"KOKAS","98652"
9101,92.03,9101081,"TELUK PATIPI",92.03.09,"TELUK PATIPI","98658"
9101,92.03,9101082,"KRAMONGMONGGA",92.03.08,"KRAMONGMONGGA","98657"
9101,92.03,9101083,"BOMBERAY",92.03.07,"BOMBERAY","98644"
9101,92.03,9101084,"ARGUNI",92.03.13,"ARGUNI",
9101,92.03,9101085,"MBAHAMDANDARA",92.03.14,"MBAHAMDANDARA","98651;98673"
9101,92.03,9101086,"FURWAGI",92.03.16,"FURWAGI","98659;98642"
9101,92.03,9101087,"KAYAUNI",92.03.15,"KAYAUNI","98641;98673"
9101,92.03,9101088,"TOMAGE",92.03.17,"TOMAGE","98642"
9102,92.08,9102010,"BURUWAY",92.08.02,"BURUWAY","98676"
9102,92.08,9102020,"TELUK ARGUNI ATAS",92.08.03,"TELUK ARGUNI ATAS","98673"
9102,92.08,9102021,"TELUK ARGUNI BAWAH",92.08.06,"TELUK ARGUNI BAWAH","98674"
9102,92.08,9102030,"KAIMANA",92.08.01,"KAIMANA","98671"
9102,92.08,9102031,"KAMBRAU",92.08.05,"KAMBRAU","98672"
9102,92.08,9102040,"TELUK ETNA",92.08.04,"TELUK ETNA","98675"
9102,92.08,9102041,"YAMOR",92.08.07,"YAMOR","98677"
9103,92.07,9103010,"NAIKERE",92.07.07,"NAIKERE","98595"
9103,92.07,9103020,"WONDIBOY",92.07.04,"WONDIBOY",
9103,92.07,9103021,"RASIEY",92.07.08,"RASIEI","98591"
9103,92.07,9103022,"KURI WAMESA",92.07.09,"KURI WAMESA","98596"
9103,92.07,9103030,"WASIOR",92.07.01,"WASIOR","98593"
9103,92.07,9103040,"DUAIRI",92.07.03,"TELUK DUAIRI","98592"
